,country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source
9419,Europe (total),,Europe,851192161,cases,418866.0,2020-38,90.8101643102421,5234239.0,"Epidemic intelligence, national weekly data"
9420,Europe (total),,Europe,851192161,cases,476493.0,2020-39,105.188821164437,5710732.0,"Epidemic intelligence, national weekly data"
9421,Europe (total),,Europe,851192161,cases,540777.0,2020-40,119.511204004145,6251509.0,"Epidemic intelligence, national weekly data"
9422,Europe (total),,Europe,851192161,cases,775594.0,2020-41,154.650272912934,7027103.0,"Epidemic intelligence, national weekly data"
9423,Europe (total),,Europe,851192161,cases,1064001.0,2020-42,216.119823970042,8091104.0,"Epidemic intelligence, national weekly data"
9424,Europe (total),,Europe,851192161,cases,1497315.0,2020-43,300.909256141517,9588419.0,"Epidemic intelligence, national weekly data"
9425,Europe (total),,Europe,851192161,cases,1849489.0,2020-44,393.190181176962,11437908.0,"Epidemic intelligence, national weekly data"
9426,Europe (total),,Europe,851192161,cases,2093324.0,2020-45,463.21068034366,13531232.0,"Epidemic intelligence, national weekly data"
9427,Europe (total),,Europe,851192161,cases,1917191.0,2020-46,471.164465998883,15448423.0,"Epidemic intelligence, national weekly data"
9428,Europe (total),,Europe,851192161,cases,1806997.0,2020-47,437.526115797958,17255420.0,"Epidemic intelligence, national weekly data"
9429,Europe (total),,Europe,851192161,cases,1705098.0,2020-48,412.608945537505,18960518.0,"Epidemic intelligence, national weekly data"
9430,Europe (total),,Europe,851192161,cases,1658641.0,2020-49,395.179743672475,20619159.0,"Epidemic intelligence, national weekly data"
9431,Europe (total),,Europe,851192161,cases,1708272.0,2020-50,395.552632444885,22327431.0,"Epidemic intelligence, national weekly data"
9432,Europe (total),,Europe,851192161,cases,1683525.0,2020-51,398.476061623411,24010956.0,"Epidemic intelligence, national weekly data"
9433,Europe (total),,Europe,851192161,cases,1729444.0,2020-52,400.963396560228,25740400.0,"Epidemic intelligence, national weekly data"
9434,Europe (total),,Europe,851192161,cases,1596421.0,2020-53,390.730219612537,27336821.0,"Epidemic intelligence, national weekly data"
9435,Europe (total),,Europe,851192161,cases,1907052.0,2021-01,411.596013276725,29243873.0,"Epidemic intelligence, national weekly data"
9436,Europe (total),,Europe,851192161,cases,1652561.0,2021-02,418.191468753435,30896434.0,"Epidemic intelligence, national weekly data"
9437,Europe (total),,Europe,851192161,cases,1504980.0,2021-03,370.955131481762,32401414.0,"Epidemic intelligence, national weekly data"
9438,Europe (total),,Europe,851192161,cases,1333193.0,2021-04,333.43504910403,33734607.0,"Epidemic intelligence, national weekly data"
9439,Europe (total),,Europe,851192161,cases,1172048.0,2021-05,294.321437013328,34906655.0,"Epidemic intelligence, national weekly data"
9440,Europe (total),,Europe,851192161,cases,972958.0,2021-06,252.000206096823,35879613.0,"Epidemic intelligence, national weekly data"
9441,Europe (total),,Europe,851192161,cases,999120.0,2021-07,231.684229526169,36878733.0,"Epidemic intelligence, national weekly data"
9442,Europe (total),,Europe,851192161,cases,1029323.0,2021-08,238.306118516991,37908056.0,"Epidemic intelligence, national weekly data"
9443,Europe (total),,Europe,851192161,cases,1159931.0,2021-09,257.198562240989,39067987.0,"Epidemic intelligence, national weekly data"
9444,Europe (total),,Europe,851192161,cases,1279624.0,2021-10,286.604495644551,40347611.0,"Epidemic intelligence, national weekly data"
9445,Europe (total),,Europe,851192161,cases,1498760.0,2021-11,326.410900769562,41846371.0,"Epidemic intelligence, national weekly data"
9446,Europe (total),,Europe,851192161,cases,1692600.0,2021-12,374.928264876255,43538971.0,"Epidemic intelligence, national weekly data"
9447,Europe (total),,Europe,851192161,cases,1706367.0,2021-13,399.318409606453,45245338.0,"Epidemic intelligence, national weekly data"
9448,Europe (total),,Europe,851192161,cases,1640803.0,2021-14,393.233179693251,46886141.0,"Epidemic intelligence, national weekly data"
9449,Europe (total),,Europe,851192161,cases,1625928.0,2021-15,383.783022174707,48512069.0,"Epidemic intelligence, national weekly data"
9450,Europe (total),,Europe,851192161,cases,1461602.0,2021-16,362.730079230605,49973671.0,"Epidemic intelligence, national weekly data"
9451,Europe (total),,Europe,851192161,cases,1127388.0,2021-17,304.160460895034,51101059.0,"Epidemic intelligence, national weekly data"
9452,Europe (total),,Europe,851192161,cases,891255.0,2021-18,237.154792124548,51992314.0,"Epidemic intelligence, national weekly data"
9453,Europe (total),,Europe,851192161,cases,684707.0,2021-19,185.147616743618,52677021.0,"Epidemic intelligence, national weekly data"
9454,Europe (total),,Europe,851192161,cases,,2021-20,,,"Epidemic intelligence, national weekly data"
9455,Europe (total),,Europe,851192161,cases,,2021-21,,,"Epidemic intelligence, national weekly data"
9456,Europe (total),,Europe,851192161,cases,,2021-22,,,"Epidemic intelligence, national weekly data"
9457,Europe (total),,Europe,628503810,deaths,0.0,2020-01,,0.0,"Epidemic intelligence, national weekly data"
9458,Europe (total),,Europe,628503810,deaths,0.0,2020-02,0.0,0.0,"Epidemic intelligence, national weekly data"
9459,Europe (total),,Europe,628503810,deaths,0.0,2020-03,0.0,0.0,"Epidemic intelligence, national weekly data"
9460,Europe (total),,Europe,628503810,deaths,0.0,2020-04,0.0,0.0,"Epidemic intelligence, national weekly data"
9461,Europe (total),,Europe,628503810,deaths,0.0,2020-05,0.0,0.0,"Epidemic intelligence, national weekly data"
9462,Europe (total),,Europe,628503810,deaths,0.0,2020-06,0.0,0.0,"Epidemic intelligence, national weekly data"
9463,Europe (total),,Europe,628503810,deaths,1.0,2020-07,0.0015910802513671,1.0,"Epidemic intelligence, national weekly data"
9464,Europe (total),,Europe,628503810,deaths,2.0,2020-08,0.0047732407541014,3.0,"Epidemic intelligence, national weekly data"
9465,Europe (total),,Europe,628503810,deaths,35.0,2020-09,0.0588699693005839,38.0,"Epidemic intelligence, national weekly data"
9466,Europe (total),,Europe,706349658,deaths,360.0,2020-10,0.559213125576398,398.0,"Epidemic intelligence, national weekly data"
9467,Europe (total),,Europe,850279301,deaths,2001.0,2020-11,2.7767346532172,2399.0,"Epidemic intelligence, national weekly data"
9468,Europe (total),,Europe,851192161,deaths,6562.0,2020-12,10.0600080596842,8961.0,"Epidemic intelligence, national weekly data"
9469,Europe (total),,Europe,851192161,deaths,16173.0,2020-13,26.7095974818311,25134.0,"Epidemic intelligence, national weekly data"
9470,Europe (total),,Europe,851192161,deaths,26554.0,2020-14,50.1966558876709,51688.0,"Epidemic intelligence, national weekly data"
9471,Europe (total),,Europe,851192161,deaths,28760.0,2020-15,64.9841510934685,80448.0,"Epidemic intelligence, national weekly data"
9472,Europe (total),,Europe,851192161,deaths,26841.0,2020-16,65.3213252512555,107289.0,"Epidemic intelligence, national weekly data"
9473,Europe (total),,Europe,851192161,deaths,20992.0,2020-17,56.1953013568695,128281.0,"Epidemic intelligence, national weekly data"
9474,Europe (total),,Europe,851192161,deaths,16058.0,2020-18,43.5271865714468,144339.0,"Epidemic intelligence, national weekly data"
9475,Europe (total),,Europe,851192161,deaths,11947.0,2020-19,32.9009138983365,156286.0,"Epidemic intelligence, national weekly data"
9476,Europe (total),,Europe,851192161,deaths,9579.0,2020-20,25.2892366568681,165865.0,"Epidemic intelligence, national weekly data"
9477,Europe (total),,Europe,851192161,deaths,5695.0,2020-21,17.9442442022208,171560.0,"Epidemic intelligence, national weekly data"
9478,Europe (total),,Europe,851192161,deaths,5724.0,2020-22,13.4153021176613,177284.0,"Epidemic intelligence, national weekly data"
9479,Europe (total),,Europe,851192161,deaths,4546.0,2020-23,12.0654306636642,181830.0,"Epidemic intelligence, national weekly data"
9480,Europe (total),,Europe,851192161,deaths,3790.0,2020-24,9.79332327286318,185620.0,"Epidemic intelligence, national weekly data"
9481,Europe (total),,Europe,851192161,deaths,4606.0,2020-25,9.86381264382908,190226.0,"Epidemic intelligence, national weekly data"
9482,Europe (total),,Europe,851192161,deaths,2826.0,2020-26,8.73128341697686,193052.0,"Epidemic intelligence, national weekly data"
9483,Europe (total),,Europe,851192161,deaths,2809.0,2020-27,6.62012675654799,195861.0,"Epidemic intelligence, national weekly data"
9484,Europe (total),,Europe,851192161,deaths,2767.0,2020-28,6.55081220843151,198628.0,"Epidemic intelligence, national weekly data"
9485,Europe (total),,Europe,851192161,deaths,2436.0,2020-29,6.11260328559346,201064.0,"Epidemic intelligence, national weekly data"
9486,Europe (total),,Europe,851192161,deaths,2239.0,2020-30,5.49229682109349,203303.0,"Epidemic intelligence, national weekly data"
9487,Europe (total),,Europe,851192161,deaths,2285.0,2020-31,5.3148985708293,205588.0,"Epidemic intelligence, national weekly data"
9488,Europe (total),,Europe,851192161,deaths,2398.0,2020-32,5.50169540388895,207986.0,"Epidemic intelligence, national weekly data"
9489,Europe (total),,Europe,851192161,deaths,2486.0,2020-33,5.73783479662473,210472.0,"Epidemic intelligence, national weekly data"
9490,Europe (total),,Europe,851192161,deaths,2401.0,2020-34,5.74135926517303,212873.0,"Epidemic intelligence, national weekly data"
9491,Europe (total),,Europe,851192161,deaths,2537.0,2020-35,5.80127523049405,215410.0,"Epidemic intelligence, national weekly data"
9492,Europe (total),,Europe,851192161,deaths,2950.0,2020-36,6.44625297483208,218360.0,"Epidemic intelligence, national weekly data"
9493,Europe (total),,Europe,851192161,deaths,3106.0,2020-37,7.11472717615876,221466.0,"Epidemic intelligence, national weekly data"
9494,Europe (total),,Europe,851192161,deaths,4195.0,2020-38,8.5773816237013,225661.0,"Epidemic intelligence, national weekly data"
9495,Europe (total),,Europe,851192161,deaths,4665.0,2020-39,10.4089304459654,230326.0,"Epidemic intelligence, national weekly data"
9496,Europe (total),,Europe,851192161,deaths,5160.0,2020-40,11.5426344956671,235486.0,"Epidemic intelligence, national weekly data"
9497,Europe (total),,Europe,851192161,deaths,6662.0,2020-41,13.8887557259823,242148.0,"Epidemic intelligence, national weekly data"
9498,Europe (total),,Europe,851192161,deaths,8743.0,2020-42,18.0981459954963,250891.0,"Epidemic intelligence, national weekly data"
9499,Europe (total),,Europe,851192161,deaths,12385.0,2020-43,24.8216571627943,263276.0,"Epidemic intelligence, national weekly data"
9500,Europe (total),,Europe,851192161,deaths,18188.0,2020-44,35.9178589756773,281464.0,"Epidemic intelligence, national weekly data"
9501,Europe (total),,Europe,851192161,deaths,26623.0,2020-45,52.6449867058867,308087.0,"Epidemic intelligence, national weekly data"
9502,Europe (total),,Europe,851192161,deaths,30489.0,2020-46,67.0964825767469,338576.0,"Epidemic intelligence, national weekly data"
9503,Europe (total),,Europe,851192161,deaths,33719.0,2020-47,75.4330255163146,372295.0,"Epidemic intelligence, national weekly data"
9504,Europe (total),,Europe,851192161,deaths,37080.0,2020-48,83.1762829169194,409375.0,"Epidemic intelligence, national weekly data"
9505,Europe (total),,Europe,851192161,deaths,36343.0,2020-49,86.2590180738283,445718.0,"Epidemic intelligence, national weekly data"
9506,Europe (total),,Europe,851192161,deaths,36377.0,2020-50,85.4331176106778,482095.0,"Epidemic intelligence, national weekly data"
9507,Europe (total),,Europe,851192161,deaths,35686.0,2020-51,84.6612589986011,517781.0,"Epidemic intelligence, national weekly data"
9508,Europe (total),,Europe,851192161,deaths,35789.0,2020-52,83.9704631631353,553570.0,"Epidemic intelligence, national weekly data"
9509,Europe (total),,Europe,851192161,deaths,33001.0,2020-53,80.816063812411,586571.0,"Epidemic intelligence, national weekly data"
9510,Europe (total),,Europe,851192161,deaths,37668.0,2021-01,83.0235559464933,624239.0,"Epidemic intelligence, national weekly data"
9511,Europe (total),,Europe,851192161,deaths,38795.0,2021-02,89.8304795361009,663034.0,"Epidemic intelligence, national weekly data"
9512,Europe (total),,Europe,851192161,deaths,39977.0,2021-03,92.5431454954388,703011.0,"Epidemic intelligence, national weekly data"
9513,Europe (total),,Europe,851192161,deaths,38425.0,2021-04,92.1084610411491,741436.0,"Epidemic intelligence, national weekly data"
9514,Europe (total),,Europe,851192161,deaths,35080.0,2021-05,86.3553535474817,776516.0,"Epidemic intelligence, national weekly data"
9515,Europe (total),,Europe,851192161,deaths,29601.0,2021-06,75.9887167240959,806117.0,"Epidemic intelligence, national weekly data"
9516,Europe (total),,Europe,851192161,deaths,25251.0,2021-07,64.4413829370311,831368.0,"Epidemic intelligence, national weekly data"
9517,Europe (total),,Europe,851192161,deaths,22778.0,2021-08,56.4255666353581,854146.0,"Epidemic intelligence, national weekly data"
9518,Europe (total),,Europe,851192161,deaths,22388.0,2021-09,53.062048817435,876534.0,"Epidemic intelligence, national weekly data"
9519,Europe (total),,Europe,851192161,deaths,21320.0,2021-10,51.3491571029635,897854.0,"Epidemic intelligence, national weekly data"
9520,Europe (total),,Europe,851192161,deaths,23286.0,2021-11,52.4041480217532,921140.0,"Epidemic intelligence, national weekly data"
9521,Europe (total),,Europe,851192161,deaths,25540.0,2021-12,57.3619004463553,946680.0,"Epidemic intelligence, national weekly data"
9522,Europe (total),,Europe,851192161,deaths,25153.0,2021-13,59.5552947062444,971833.0,"Epidemic intelligence, national weekly data"
9523,Europe (total),,Europe,851192161,deaths,27699.0,2021-14,62.0917372381675,999532.0,"Epidemic intelligence, national weekly data"
9524,Europe (total),,Europe,851192161,deaths,26529.0,2021-15,63.7082934789857,1026061.0,"Epidemic intelligence, national weekly data"
9525,Europe (total),,Europe,851192161,deaths,25949.0,2021-16,61.6523534924801,1052010.0,"Epidemic intelligence, national weekly data"
9526,Europe (total),,Europe,851192161,deaths,22246.0,2021-17,56.6205872283638,1074256.0,"Epidemic intelligence, national weekly data"
9527,Europe (total),,Europe,851192161,deaths,19364.0,2021-18,48.8843787648557,1093620.0,"Epidemic intelligence, national weekly data"
9528,Europe (total),,Europe,851192161,deaths,16553.0,2021-19,42.1961122830406,1110173.0,"Epidemic intelligence, national weekly data"
9529,Europe (total),,Europe,851192161,deaths,13031.0,2021-20,34.7559591775893,1123204.0,"Epidemic intelligence, national weekly data"
9530,Europe (total),,Europe,851192161,deaths,11310.0,2021-21,28.5963629780185,1134514.0,"Epidemic intelligence, national weekly data"
9531,Europe (total),,Europe,851192161,deaths,8594.0,2021-22,23.3836739950898,1143108.0,"Epidemic intelligence, national weekly data"
20488,Oceania (total),,Oceania,30322114,cases,0.0,2020-01,,0.0,"Epidemic intelligence, national weekly data"
20489,Oceania (total),,Oceania,30322114,cases,0.0,2020-02,0.0,0.0,"Epidemic intelligence, national weekly data"
20490,Oceania (total),,Oceania,30322114,cases,0.0,2020-03,0.0,0.0,"Epidemic intelligence, national weekly data"
20491,Oceania (total),,Oceania,30322114,cases,4.0,2020-04,0.0131916923734275,4.0,"Epidemic intelligence, national weekly data"
20492,Oceania (total),,Oceania,30322114,cases,7.0,2020-05,0.0362771540269257,11.0,"Epidemic intelligence, national weekly data"
20493,Oceania (total),,Oceania,30322114,cases,3.0,2020-06,0.0329792309335688,14.0,"Epidemic intelligence, national weekly data"
20494,Oceania (total),,Oceania,30322114,cases,1.0,2020-07,0.0131916923734275,15.0,"Epidemic intelligence, national weekly data"
20495,Oceania (total),,Oceania,30322114,cases,7.0,2020-08,0.0263833847468551,22.0,"Epidemic intelligence, national weekly data"
20496,Oceania (total),,Oceania,30322114,cases,8.0,2020-09,0.0494688464003532,30.0,"Epidemic intelligence, national weekly data"
20497,Oceania (total),,Oceania,30322114,cases,55.0,2020-10,0.207769154881484,85.0,"Epidemic intelligence, national weekly data"
20498,Oceania (total),,Oceania,30322114,cases,221.0,2020-11,0.910226773766499,306.0,"Epidemic intelligence, national weekly data"
20499,Oceania (total),,Oceania,40900763,cases,1559.0,2020-12,4.35199705198654,1865.0,"Epidemic intelligence, national weekly data"
20500,Oceania (total),,Oceania,40900763,cases,2892.0,2020-13,10.8824375721304,4757.0,"Epidemic intelligence, national weekly data"
20501,Oceania (total),,Oceania,40958320,cases,2090.0,2020-14,12.1635848345342,6847.0,"Epidemic intelligence, national weekly data"
20502,Oceania (total),,Oceania,40958320,cases,772.0,2020-15,6.98759128792392,7619.0,"Epidemic intelligence, national weekly data"
20503,Oceania (total),,Oceania,40958320,cases,345.0,2020-16,2.72716263753005,7964.0,"Epidemic intelligence, national weekly data"
20504,Oceania (total),,Oceania,40958320,cases,128.0,2020-17,1.15483252242768,8092.0,"Epidemic intelligence, national weekly data"
20505,Oceania (total),,Oceania,40958320,cases,111.0,2020-18,0.583520027188615,8203.0,"Epidemic intelligence, national weekly data"
20506,Oceania (total),,Oceania,40958320,cases,156.0,2020-19,0.65188220610611,8359.0,"Epidemic intelligence, national weekly data"
20507,Oceania (total),,Oceania,40958320,cases,114.0,2020-20,0.659206725275841,8473.0,"Epidemic intelligence, national weekly data"
20508,Oceania (total),,Oceania,40958320,cases,82.0,2020-21,0.478535252422463,8555.0,"Epidemic intelligence, national weekly data"
20509,Oceania (total),,Oceania,40958320,cases,96.0,2020-22,0.434588137404073,8651.0,"Epidemic intelligence, national weekly data"
20510,Oceania (total),,Oceania,40958320,cases,75.0,2020-23,0.4174975926747,8726.0,"Epidemic intelligence, national weekly data"
20511,Oceania (total),,Oceania,40958320,cases,70.0,2020-24,0.354018426537026,8796.0,"Epidemic intelligence, national weekly data"
20512,Oceania (total),,Oceania,40958320,cases,188.0,2020-25,0.629908648596915,8984.0,"Epidemic intelligence, national weekly data"
20513,Oceania (total),,Oceania,40958320,cases,275.0,2020-26,1.13041745852857,9259.0,"Epidemic intelligence, national weekly data"
20514,Oceania (total),,Oceania,40958320,cases,817.0,2020-27,2.66612497778229,10076.0,"Epidemic intelligence, national weekly data"
20515,Oceania (total),,Oceania,40958320,cases,1380.0,2020-28,5.36398953863342,11456.0,"Epidemic intelligence, national weekly data"
20516,Oceania (total),,Oceania,40958320,cases,2033.0,2020-29,8.33286130876462,13489.0,"Epidemic intelligence, national weekly data"
20517,Oceania (total),,Oceania,40958320,cases,2679.0,2020-30,11.5043781092584,16168.0,"Epidemic intelligence, national weekly data"
20518,Oceania (total),,Oceania,40958320,cases,3607.0,2020-31,15.3473091669776,19775.0,"Epidemic intelligence, national weekly data"
20519,Oceania (total),,Oceania,40958320,cases,3320.0,2020-32,16.9123147629102,23095.0,"Epidemic intelligence, national weekly data"
20520,Oceania (total),,Oceania,40958320,cases,2647.0,2020-33,14.5684686285961,25742.0,"Epidemic intelligence, national weekly data"
20521,Oceania (total),,Oceania,40958320,cases,1964.0,2020-34,11.2577859638774,27706.0,"Epidemic intelligence, national weekly data"
20522,Oceania (total),,Oceania,40958320,cases,1684.0,2020-35,8.90661531039359,29390.0,"Epidemic intelligence, national weekly data"
20523,Oceania (total),,Oceania,40958320,cases,1239.0,2020-36,7.13652317770846,30629.0,"Epidemic intelligence, national weekly data"
20524,Oceania (total),,Oceania,40958320,cases,880.0,2020-37,5.1735520402204,31509.0,"Epidemic intelligence, national weekly data"
20525,Oceania (total),,Oceania,40958320,cases,932.0,2020-38,4.42400957851787,32441.0,"Epidemic intelligence, national weekly data"
20526,Oceania (total),,Oceania,40958320,cases,423.0,2020-39,3.30824115832876,32864.0,"Epidemic intelligence, national weekly data"
20527,Oceania (total),,Oceania,40958320,cases,1106.0,2020-40,3.73306327017319,33970.0,"Epidemic intelligence, national weekly data"
20528,Oceania (total),,Oceania,40958320,cases,1269.0,2020-41,5.79857767603749,35239.0,"Epidemic intelligence, national weekly data"
20529,Oceania (total),,Oceania,41656444,cases,1883.0,2020-42,7.56665643375609,37122.0,"Epidemic intelligence, national weekly data"
20530,Oceania (total),,Oceania,41656444,cases,2740.0,2020-43,11.0979228087736,39862.0,"Epidemic intelligence, national weekly data"
20531,Oceania (total),,Oceania,41715638,cases,2053.0,2020-44,11.4896960223885,41915.0,"Epidemic intelligence, national weekly data"
20532,Oceania (total),,Oceania,41715638,cases,3376.0,2020-45,13.0143041321818,45291.0,"Epidemic intelligence, national weekly data"
20533,Oceania (total),,Oceania,42022788,cases,2692.0,2020-46,14.4397844331509,47983.0,"Epidemic intelligence, national weekly data"
20534,Oceania (total),,Oceania,42022788,cases,1837.0,2020-47,10.7774857774786,49820.0,"Epidemic intelligence, national weekly data"
20535,Oceania (total),,Oceania,42022788,cases,1547.0,2020-48,8.0527736522384,51367.0,"Epidemic intelligence, national weekly data"
20536,Oceania (total),,Oceania,42022788,cases,1316.0,2020-49,6.81297014372297,52683.0,"Epidemic intelligence, national weekly data"
20537,Oceania (total),,Oceania,42022788,cases,886.0,2020-50,5.24001406094236,53569.0,"Epidemic intelligence, national weekly data"
20538,Oceania (total),,Oceania,42022788,cases,773.0,2020-51,3.94785800504241,54342.0,"Epidemic intelligence, national weekly data"
20539,Oceania (total),,Oceania,42022788,cases,590.0,2020-52,3.24347827659602,54932.0,"Epidemic intelligence, national weekly data"
20540,Oceania (total),,Oceania,42022788,cases,686.0,2020-53,3.03644774830266,55618.0,"Epidemic intelligence, national weekly data"
20541,Oceania (total),,Oceania,42137809,cases,581.0,2021-01,3.00680085193798,56199.0,"Epidemic intelligence, national weekly data"
20542,Oceania (total),,Oceania,42137809,cases,622.0,2021-02,2.85491825168224,56821.0,"Epidemic intelligence, national weekly data"
20543,Oceania (total),,Oceania,42137809,cases,169.0,2021-03,1.87717401253587,56990.0,"Epidemic intelligence, national weekly data"
20544,Oceania (total),,Oceania,42137809,cases,571.0,2021-04,1.75614256545707,57561.0,"Epidemic intelligence, national weekly data"
20545,Oceania (total),,Oceania,42137809,cases,248.0,2021-05,1.94362265014776,57809.0,"Epidemic intelligence, national weekly data"
20546,Oceania (total),,Oceania,42137809,cases,262.0,2021-06,1.21031447078798,58071.0,"Epidemic intelligence, national weekly data"
20547,Oceania (total),,Oceania,42137809,cases,189.0,2021-07,1.07029769867721,58260.0,"Epidemic intelligence, national weekly data"
20548,Oceania (total),,Oceania,42137809,cases,423.0,2021-08,1.45237736494558,58683.0,"Epidemic intelligence, national weekly data"
20549,Oceania (total),,Oceania,42137809,cases,597.0,2021-09,2.42062894157596,59280.0,"Epidemic intelligence, national weekly data"
20550,Oceania (total),,Oceania,42137809,cases,549.0,2021-10,2.71964781082946,59829.0,"Epidemic intelligence, national weekly data"
20551,Oceania (total),,Oceania,42137809,cases,2100.0,2021-11,6.28651575121051,61929.0,"Epidemic intelligence, national weekly data"
20552,Oceania (total),,Oceania,42137809,cases,1805.0,2021-12,9.26721178122954,63734.0,"Epidemic intelligence, national weekly data"
20553,Oceania (total),,Oceania,42137809,cases,1864.0,2021-13,8.70714469278647,65598.0,"Epidemic intelligence, national weekly data"
20554,Oceania (total),,Oceania,42137809,cases,1942.0,2021-14,9.03226838395893,67540.0,"Epidemic intelligence, national weekly data"
20555,Oceania (total),,Oceania,42137809,cases,1416.0,2021-15,7.9690901821687,68956.0,"Epidemic intelligence, national weekly data"
20556,Oceania (total),,Oceania,42137809,cases,1130.0,2021-16,6.04207969142392,70086.0,"Epidemic intelligence, national weekly data"
20557,Oceania (total),,Oceania,42137809,cases,858.0,2021-17,4.71785327044413,70944.0,"Epidemic intelligence, national weekly data"
20558,Oceania (total),,Oceania,42137809,cases,1231.0,2021-18,4.95754299897273,72175.0,"Epidemic intelligence, national weekly data"
20559,Oceania (total),,Oceania,42137809,cases,1883.0,2021-19,7.39003776869367,74058.0,"Epidemic intelligence, national weekly data"
20560,Oceania (total),,Oceania,42137809,cases,1385.0,2021-20,7.75550527555906,75443.0,"Epidemic intelligence, national weekly data"
20561,Oceania (total),,Oceania,42137809,cases,1020.0,2021-21,5.70746333773548,76463.0,"Epidemic intelligence, national weekly data"
20562,Oceania (total),,Oceania,42137809,cases,1001.0,2021-22,4.796167736201,77464.0,"Epidemic intelligence, national weekly data"
20563,Oceania (total),,Oceania,30322114,deaths,0.0,2020-01,,0.0,"Epidemic intelligence, national weekly data"
20564,Oceania (total),,Oceania,30322114,deaths,0.0,2020-02,0.0,0.0,"Epidemic intelligence, national weekly data"
20565,Oceania (total),,Oceania,30322114,deaths,0.0,2020-03,0.0,0.0,"Epidemic intelligence, national weekly data"
20566,Oceania (total),,Oceania,30322114,deaths,0.0,2020-04,0.0,0.0,"Epidemic intelligence, national weekly data"
20567,Oceania (total),,Oceania,30322114,deaths,0.0,2020-05,0.0,0.0,"Epidemic intelligence, national weekly data"
20568,Oceania (total),,Oceania,30322114,deaths,0.0,2020-06,0.0,0.0,"Epidemic intelligence, national weekly data"
20569,Oceania (total),,Oceania,30322114,deaths,0.0,2020-07,0.0,0.0,"Epidemic intelligence, national weekly data"
20570,Oceania (total),,Oceania,30322114,deaths,0.0,2020-08,0.0,0.0,"Epidemic intelligence, national weekly data"
20571,Oceania (total),,Oceania,30322114,deaths,1.0,2020-09,0.0329792309335688,1.0,"Epidemic intelligence, national weekly data"
20572,Oceania (total),,Oceania,30322114,deaths,2.0,2020-10,0.0989376928007064,3.0,"Epidemic intelligence, national weekly data"
20573,Oceania (total),,Oceania,30322114,deaths,2.0,2020-11,0.131916923734275,5.0,"Epidemic intelligence, national weekly data"
20574,Oceania (total),,Oceania,40900763,deaths,3.0,2020-12,0.122247108201869,8.0,"Epidemic intelligence, national weekly data"
20575,Oceania (total),,Oceania,40900763,deaths,10.0,2020-13,0.317842481324859,18.0,"Epidemic intelligence, national weekly data"
20576,Oceania (total),,Oceania,40958320,deaths,24.0,2020-14,0.830112172569578,42.0,"Epidemic intelligence, national weekly data"
20577,Oceania (total),,Oceania,40958320,deaths,31.0,2020-15,1.34282851445079,73.0,"Epidemic intelligence, national weekly data"
20578,Oceania (total),,Oceania,40958320,deaths,16.0,2020-16,1.14750800325795,89.0,"Epidemic intelligence, national weekly data"
20579,Oceania (total),,Oceania,40958320,deaths,20.0,2020-17,0.878942300367789,109.0,"Epidemic intelligence, national weekly data"
20580,Oceania (total),,Oceania,40958320,deaths,13.0,2020-18,0.805697108670473,122.0,"Epidemic intelligence, national weekly data"
20581,Oceania (total),,Oceania,40958320,deaths,3.0,2020-19,0.390641022385684,125.0,"Epidemic intelligence, national weekly data"
20582,Oceania (total),,Oceania,40958320,deaths,1.0,2020-20,0.0976602555964209,126.0,"Epidemic intelligence, national weekly data"
20583,Oceania (total),,Oceania,40958320,deaths,4.0,2020-21,0.122075319495526,130.0,"Epidemic intelligence, national weekly data"
20584,Oceania (total),,Oceania,40958320,deaths,1.0,2020-22,0.122075319495526,131.0,"Epidemic intelligence, national weekly data"
20585,Oceania (total),,Oceania,40958320,deaths,0.0,2020-23,0.0244150638991052,131.0,"Epidemic intelligence, national weekly data"
20586,Oceania (total),,Oceania,40958320,deaths,0.0,2020-24,0.0,131.0,"Epidemic intelligence, national weekly data"
20587,Oceania (total),,Oceania,40958320,deaths,0.0,2020-25,0.0,131.0,"Epidemic intelligence, national weekly data"
20588,Oceania (total),,Oceania,40958320,deaths,2.0,2020-26,0.0488301277982105,133.0,"Epidemic intelligence, national weekly data"
20589,Oceania (total),,Oceania,40958320,deaths,0.0,2020-27,0.0488301277982105,133.0,"Epidemic intelligence, national weekly data"
20590,Oceania (total),,Oceania,40958320,deaths,4.0,2020-28,0.0976602555964209,137.0,"Epidemic intelligence, national weekly data"
20591,Oceania (total),,Oceania,40958320,deaths,14.0,2020-29,0.439471150183894,151.0,"Epidemic intelligence, national weekly data"
20592,Oceania (total),,Oceania,40958320,deaths,33.0,2020-30,1.14750800325795,184.0,"Epidemic intelligence, national weekly data"
20593,Oceania (total),,Oceania,40958320,deaths,56.0,2020-31,2.17294068702037,240.0,"Epidemic intelligence, national weekly data"
20594,Oceania (total),,Oceania,40958320,deaths,88.0,2020-32,3.51576920147115,328.0,"Epidemic intelligence, national weekly data"
20595,Oceania (total),,Oceania,40958320,deaths,101.0,2020-33,4.61444707693089,429.0,"Epidemic intelligence, national weekly data"
20596,Oceania (total),,Oceania,40958320,deaths,109.0,2020-34,5.1271634188121,538.0,"Epidemic intelligence, national weekly data"
20597,Oceania (total),,Oceania,40958320,deaths,114.0,2020-35,5.44455924950047,652.0,"Epidemic intelligence, national weekly data"
